Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
AROC,"Archrock, Inc.",8.15,$1.25B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/aroc,
ARNC,Arconic Corporation,28.75,$3.14B,2020,n/a,n/a,https://old.nasdaq.com/symbol/arnc,
ARCO,Arcos Dorados Holdings Inc.,4.9,$1.02B,2011,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/arco,
ACA,"Arcosa, Inc.",54.42,$2.63B,2018,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/aca,
RCUS,"Arcus Biosciences, Inc.",25.71,$1.67B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rcus,
ARD,Ardagh Group S.A.,18.2,$4.3B,2017,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/ard,
ASC,Ardmore Shipping Corporation,3.47,$115.5M,2013,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/asc,
AFC,Ares Capital Corporation,25.923,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/afc,
ACRE,Ares Commercial Real Estate Corporation,11.41,$381.57M,2012,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/acre,
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",13.5,$309.35M,2012,n/a,n/a,https://old.nasdaq.com/symbol/ardc,
ARES,Ares Management Corporation,45.19,$6.5B,2014,Finance,Investment Managers,https://old.nasdaq.com/symbol/ares,
ARES^A,Ares Management Corporation,26.2,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ares^a,
AGX,"Argan, Inc.",47.3,$741.19M,n/a,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/agx,
ARGD,"Argo Group International Holdings, Ltd.",25.83,n/a,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/argd,
ARGO,"Argo Group International Holdings, Ltd.",41.91,$1.45B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/argo,
ARGO^A,"Argo Group International Holdings, Ltd.",25.78,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/argo^a,
ANET,"Arista Networks, Inc.",272.56,$20.62B,2014,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/anet,
AAIC,Arlington Asset Investment Corp,3.34,$111.65M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aaic,
AAIC^B,Arlington Asset Investment Corp,21.112,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aaic^b,
AAIC^C,Arlington Asset Investment Corp,21.05,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aaic^c,
AIC,Arlington Asset Investment Corp,24.18,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aic,
AIW,Arlington Asset Investment Corp,24.68,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aiw,
ARLO,"Arlo Technologies, Inc.",5.47,$432.33M,2018,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/arlo,
AHH,"Armada Hoffler Properties, Inc.",10.89,$858.13M,2013,Finance,Real Estate,https://old.nasdaq.com/symbol/ahh,
AHH^A,"Armada Hoffler Properties, Inc.",24.82,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ahh^a,
ARR,"ARMOUR Residential REIT, Inc.",10.88,$704.26M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/arr,
ARR^C,"ARMOUR Residential REIT, Inc.",24.3,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/arr^c,
AFI,"Armstrong Flooring, Inc.",3.8,$82.18M,2016,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/afi,
AWI,Armstrong World Industries Inc,78.54,$3.76B,n/a,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/awi,
ARW,"Arrow Electronics, Inc.",93.01,$7.03B,n/a,Technology,Electronic Components,https://old.nasdaq.com/symbol/arw,
AJG,Arthur J. Gallagher & Co.,115.86,$22.28B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/ajg,
APAM,Artisan Partners Asset Management Inc.,45.98,$3.61B,2013,Finance,Investment Managers,https://old.nasdaq.com/symbol/apam,
ASA,ASA Gold and Precious Metals Limited,19.4,$374.22M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asa,
ASAN,"Asana, Inc.",27.88,$5.81B,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/asan,
ABG,Asbury Automotive Group Inc,118.33,$2.28B,2002,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/abg,
ACND,Ascendant Digital Acquisition Corp.,9.87,$510.77M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/acnd,
ACND.U,Ascendant Digital Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/acnd.u,
ACND.WS,Ascendant Digital Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/acnd.ws,
ASX,"ASE Technology Holding Co., Ltd.",5.26,$11.22B,2018,Technology,Semiconductors,https://old.nasdaq.com/symbol/asx,
ASGN,ASGN Incorporated,80.42,$4.25B,1992,Technology,Professional Services,https://old.nasdaq.com/symbol/asgn,
AHT,Ashford Hospitality Trust Inc,2.83,$41.4M,2003,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aht,
AHT^D,Ashford Hospitality Trust Inc,11.56,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^d,
AHT^F,Ashford Hospitality Trust Inc,10.4,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^f,
AHT^G,Ashford Hospitality Trust Inc,10.59,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^g,
AHT^H,Ashford Hospitality Trust Inc,10.5,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^h,
AHT^I,Ashford Hospitality Trust Inc,10.41,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^i,
ASH,Ashland Global Holdings Inc.,76.38,$4.63B,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/ash,
ASPN,"Aspen Aerogels, Inc.",14.92,$400.87M,2014,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/aspn,
AHL^C,Aspen Insurance Holdings Limited,27.22,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ahl^c,
AHL^D,Aspen Insurance Holdings Limited,26.42,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ahl^d,
AHL^E,Aspen Insurance Holdings Limited,25.86,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ahl^e,
ASPL,Aspirational Consumer Lifestyle Corp.,9.85,$295.19M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/aspl,
ASPL.U,Aspirational Consumer Lifestyle Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/aspl.u,
ASPL.WS,Aspirational Consumer Lifestyle Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aspl.ws,
AMK,"AssetMark Financial Holdings, Inc.",24.32,$1.76B,2019,Finance,Investment Managers,https://old.nasdaq.com/symbol/amk,
ASB,Associated Banc-Corp,16.26,$2.5B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/asb,
ASB^C,Associated Banc-Corp,25.62,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^c,
ASB^D,Associated Banc-Corp,26.17,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^d,
ASB^E,Associated Banc-Corp,27.55,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^e,
ASB^F,Associated Banc-Corp,28.44,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^f,
AC,"Associated Capital Group, Inc.",38.53,$859.42M,2015,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/ac,
AIZ,"Assurant, Inc.",133.79,$7.86B,2004,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aiz,
AIZN,"Assurant, Inc.",27.24,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/aizn,
AIZP,"Assurant, Inc.",128.81,n/a,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aizp,
AGO,Assured Guaranty Ltd.,31.74,$2.56B,2004,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/ago,
AGO^B,Assured Guaranty Ltd.,27.4,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ago^b,
AGO^E,Assured Guaranty Ltd.,26.63,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ago^e,
AGO^F,Assured Guaranty Ltd.,25.89,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ago^f,
HOME,At Home Group Inc.,19.14,$1.23B,2016,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/home,
T,AT&T Inc.,29.03,$206.87B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/t,
T^A,AT&T Inc.,27.21,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/t^a,
T^C,AT&T Inc.,26.295,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/t^c,
TBB,AT&T Inc.,26.9,n/a,2017,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tbb,
TBC,AT&T Inc.,27.83,n/a,2018,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tbc,
ATTO,Atento S.A.,10.56,$148.12M,2014,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/atto,
ATH,Athene Holding Ltd.,45.92,$8.79B,2016,Finance,Life Insurance,https://old.nasdaq.com/symbol/ath,
ATH^A,Athene Holding Ltd.,28.16,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ath^a,
ATH^B,Athene Holding Ltd.,27.11,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ath^b,
ATH^C,Athene Holding Ltd.,27.71,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ath^c,
ATKR,Atkore International Group Inc.,39.87,$1.89B,2016,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/atkr,
AT,Atlantic Power Corporation,2.07,$184.69M,n/a,Energy,Electric Utilities: Central,https://old.nasdaq.com/symbol/at,
ASAQ,Atlantic Street Acquisition Corp,9.68,$311.58M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/asaq,
ASAQ.U,Atlantic Street Acquisition Corp,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/asaq.u,
ASAQ.WS,Atlantic Street Acquisition Corp,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asaq.ws,
ATCO,Atlas Corp.,11.7,$2.88B,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/atco,
ATCO^D,Atlas Corp.,24.9542,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^d,
ATCO^E,Atlas Corp.,25.22,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^e,
ATCO^G,Atlas Corp.,25.25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^g,
ATCO^H,Atlas Corp.,24.95,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^h,
ATCO^I,Atlas Corp.,24.595,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^i,
ACIC.U,Atlas Crest Investment Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/acic.u,
ATO,Atmos Energy Corporation,96.82,$12.19B,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ato,
ACB,Aurora Cannabis Inc.,10.47,$1.92B,2018,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/acb,
ATHM,Autohome Inc.,105.89,$12.61B,2013,Technology,EDP Services,https://old.nasdaq.com/symbol/athm,
ALV,"Autoliv, Inc.",91.35,$7.98B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/alv,
AN,"AutoNation, Inc.",63,$5.54B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/an,
AZO,"AutoZone, Inc.",1119.24,$25.94B,n/a,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/azo,
AVLR,"Avalara, Inc.",169.03,$14.3B,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/avlr,
AVB,"AvalonBay Communities, Inc.",167.87,$23.44B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/avb,
AGR,"Avangrid, Inc.",46.61,$14.4B,2015,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/agr,
AVNS,"Avanos Medical, Inc.",43.3,$2.07B,2014,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/avns,
AVAN,Avanti Acquisition Corp.,9.85,$760.91M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/avan,
AVAN.U,Avanti Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/avan.u,
AVAN.WS,Avanti Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/avan.ws,
AVTR,"Avantor, Inc.",26.35,$15.24B,2019,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/avtr,
AVTR^A,"Avantor, Inc.",84.09,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/avtr^a,
AVYA,Avaya Holdings Corp.,19.19,$1.6B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/avya,
AVY,Avery Dennison Corporation,150.3,$12.54B,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/avy,
AVNT,Avient Corporation,37.4,$3.42B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/avnt,
AVA,Avista Corporation,38.4,$2.64B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ava,
AXTA,Axalta Coating Systems Ltd.,28.91,$6.81B,2014,Basic Industries,Paints/Coatings,https://old.nasdaq.com/symbol/axta,
AXS,Axis Capital Holdings Limited,51.84,$4.37B,2003,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/axs,
AXS^E,Axis Capital Holdings Limited,25.9,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/axs^e,
AX,"Axos Financial, Inc.",34.9,$2.06B,2018,Finance,Savings Institutions,https://old.nasdaq.com/symbol/ax,
AXO,"Axos Financial, Inc.",25.96,n/a,2018,Finance,Savings Institutions,https://old.nasdaq.com/symbol/axo,
AZUL,Azul S.A.,20.75,$2.37B,2017,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/azul,
AZRE,Azure Power Global Limited,36.99,$1.78B,2016,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/azre,
AZZ,AZZ Inc.,44.9,$1.17B,n/a,Consumer Durables,Building Products,https://old.nasdaq.com/symbol/azz,
BGS,"B&G Foods, Inc.",26.83,$1.72B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/bgs,
BW,Babcock,3.85,$200.24M,2015,Capital Goods,Building Products,https://old.nasdaq.com/symbol/bw,
BGH,Babson Global Short Duration High Yield Fund,14.4,$288.93M,2012,n/a,n/a,https://old.nasdaq.com/symbol/bgh,
BMI,"Badger Meter, Inc.",81.8,$2.38B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bmi,
BCSF,"Bain Capital Specialty Finance, Inc.",12,$774.75M,2018,n/a,n/a,https://old.nasdaq.com/symbol/bcsf,
BKR,Baker Hughes Company,19.78,$20.48B,2017,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/bkr,
BBN,BalckRock Taxable Municipal Bond Trust,26.38,$1.51B,2010,n/a,n/a,https://old.nasdaq.com/symbol/bbn,
BLL,Ball Corporation,96.36,$31.52B,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/bll,
BALY,Bally&#39;s Corporation,46.6,$1.42B,2019,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/baly,
BANC,"Banc of California, Inc.",14.03,$704.87M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/banc,
BANC^D,"Banc of California, Inc.",25.34,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/banc^d,
BANC^E,"Banc of California, Inc.",25.11,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/banc^e,
BBAR,Banco BBVA Argentina S.A.,3.51,$716.87M,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bbar,
BBVA,Banco Bilbao Viscaya Argentaria S.A.,4.65,$30.95B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bbva,
BBD,Banco Bradesco Sa,4.64,$41B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bbd,
BBDO,Banco Bradesco Sa,4.12,$36.4B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bbdo,
BCH,Banco De Chile,17.59,$8.88B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bch,
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",14.97,$593.89M,1992,Finance,Commercial Banks,https://old.nasdaq.com/symbol/blx,
BSBR,Banco Santander Brasil SA,7.54,$56.25B,2009,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsbr,
BSAC,Banco Santander Chile,17.75,$8.36B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsac,
BSMX,"Banco Santander Mexico, S.A., Institucion de Ban",5.52,$7.49B,2012,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsmx,
SAN,"Banco Santander, S.A.",2.91,$48.28B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/san,
SAN^B,"Banco Santander, S.A.",25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/san^b,
CIB,BanColombia S.A.,30.79,$7.4B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/cib,
BXS,BancorpSouth Bank,26.49,$2.72B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bxs,
BXS^A,BancorpSouth Bank,26.26,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bxs^a,
BAC,Bank of America Corporation,28.99,$250.79B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bac,
BAC^A,Bank of America Corporation,25.75,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^a,
BAC^B,Bank of America Corporation,27.47,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^b,
BAC^C,Bank of America Corporation,25.54,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^c,
BAC^E,Bank of America Corporation,24.95,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^e,
BAC^K,Bank of America Corporation,27.58,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^k,
BAC^L,Bank of America Corporation,1496.25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^l,
BAC^M,Bank of America Corporation,27.5337,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^m,
BAC^N,Bank of America Corporation,26.94,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^n,
BAC^O,Bank of America Corporation,26.12,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^o,
BML^G,Bank of America Corporation,21.84,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^g,
BML^H,Bank of America Corporation,21.52,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^h,
BML^J,Bank of America Corporation,24.87,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^j,
BML^L,Bank of America Corporation,24.82,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^l,
BOH,Bank of Hawaii Corporation,77.78,$3.12B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/boh,
BMO,Bank Of Montreal,74.74,$48.04B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bmo,
NTB,Bank of N.T. Butterfield & Son Limited (The),32.46,$1.63B,2016,Finance,Commercial Banks,https://old.nasdaq.com/symbol/ntb,
BNS,Bank of Nova Scotia (The),50.11,$60.7B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bns,
BKU,"BankUnited, Inc.",30.16,$2.79B,2011,Finance,Savings Institutions,https://old.nasdaq.com/symbol/bku,
BCS,Barclays PLC,7.45,$32.32B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bcs,
BBDC,"Barings BDC, Inc.",8.75,$419.67M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bbdc,
MCI,Barings Corporate Investors,13.4,$271.51M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mci,
MPV,Barings Participation Investors,11.92,$126.37M,1988,Consumer Services,Miscellaneous,https://old.nasdaq.com/symbol/mpv,
BNED,"Barnes & Noble Education, Inc",3.64,$177.02M,2015,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/bned,
B,"Barnes Group, Inc.",48.56,$2.46B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/b,
GOLD,Barrick Gold Corporation,22.69,$40.35B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/gold,
BHC,Bausch Health Companies Inc.,19.53,$6.94B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bhc,
BAX,Baxter International Inc.,75.97,$38.81B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bax,
BTE,Baytex Energy Corp,0.543,$304.73M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/bte,
BCE,"BCE, Inc.",43.99,$39.78B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/bce,
BZH,"Beazer Homes USA, Inc.",15.45,$479.15M,1994,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/bzh,
BDX,"Becton, Dickinson and Company",228.96,$66.37B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bdx,
BDXB,"Becton, Dickinson and Company",51.42,n/a,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bdxb,
BDC,Belden Inc,39.81,$1.78B,n/a,Basic Industries,Telecommunications Equipment,https://old.nasdaq.com/symbol/bdc,
BRBR,"BellRing Brands, Inc.",20.97,$826.82M,2019,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/brbr,
BHE,"Benchmark Electronics, Inc.",25.18,$918.43M,n/a,Technology,Electrical Products,https://old.nasdaq.com/symbol/bhe,
BRK.A,Berkshire Hathaway Inc.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/brk.a,
BRK.B,Berkshire Hathaway Inc.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/brk.b,
BHLB,"Berkshire Hills Bancorp, Inc.",17.63,$896.17M,n/a,Finance,Banks,https://old.nasdaq.com/symbol/bhlb,
BERY,"Berry Global Group, Inc.",53.62,$7.16B,2012,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/bery,
BBY,"Best Buy Co., Inc.",112.63,$29.15B,n/a,Consumer Services,Consumer Electronics/Video Chains,https://old.nasdaq.com/symbol/bby,
BEST,BEST Inc.,2.96,$1.14B,2017,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/best,
BGSF,BG Staffing Inc,13,$134.12M,n/a,Technology,Professional Services,https://old.nasdaq.com/symbol/bgsf,
BHP,BHP Group Limited,57.26,$144.81B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/bhp,
BBL,BHP Group Plc,46.6,$117.84B,n/a,Energy,Coal Mining,https://old.nasdaq.com/symbol/bbl,
BIG,"Big Lots, Inc.",52.34,$2.05B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/big,
BH,Biglari Holdings Inc.,110.24,$342.07M,2018,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/bh,
BH.A,Biglari Holdings Inc.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bh.a,
